cmc_id,name,current_name,symbol,name_in_coingecko
5410.0,PARSIQ,PARSIQ,PRQ,PARSIQ
4705.0,PAX Gold,PAX Gold,PAXG,PAX Gold
5354.0,PEAKDEFI,PEAKDEFI,PEAK,PEAKDEFI
3768.0,PIBBLE,PIBBLE,PIB,Pibble
7981.0,PIGX,PIGX,PIGX,PIGX
1169.0,PIVX,PIVX,PIVX,PIVX
9544.0,POLKARARE,POLKARARE,PRARE,Polkarare
8554.0,PRCY Coin,PRCY Coin,PRCY,PRCY Coin
1066.0,Pakcoin,Pakcoin,PAK,Pakcoin
7791.0,Pancake Bunny,Pancake Bunny,BUNNY,Pancake Bunny
7186.0,PancakeSwap,PancakeSwap,CAKE,PancakeSwap
9063.0,PancakeTools,PancakeTools,TCAKE,PancakeTools
8422.0,Pangolin,Pangolin,PNG,Pangolin
4051.0,Parachute,Parachute,PAR,Parachute
8665.0,Parallel,Parallel,PAR,Parallel
5226.0,Paris Saint-Germain Fan Token,Paris Saint-Germain Fan Token,PSG,Paris Saint-Germain Fan Token
2720.0,Parkgene,Parkgene,GENE,Parkgene
1826.0,Particl,Particl,PART,Particl
1473.0,Pascal,Pascal,PASC,Pascal
8243.0,Passive Income,Passive Income,PSI,Passive Income
8738.0,Pastel,Pastel,PSL,Pastel
1708.0,Patientory,Patientory,PTOY,Patientory
5086.0,Pawtocol,Pawtocol,UPI,Pawtocol
3330.0,Paxos Standard,Paxos Standard,PAX,Paxos Standard
2036.0,PayPie,PayPie,PPP,PayPie
7749.0,Paypolitan Token,Paypolitan Token,EPAN,Paypolitan Token
5.0,Peercoin,Peercoin,PPC,Peercoin
4979.0,PegNet,PegNet,PEG,PegNet
9481.0,Pendle,Pendle,PENDLE,Pendle
7435.0,Pepemon Pepeballs,Pepemon Pepeballs,PPBLZ,Pepemon Pepeballs
7105.0,Permission Coin,Permission Coin,ASK,Permission Coin
6950.0,Perpetual Protocol,Perpetual Protocol,PERP,Perpetual Protocol
7281.0,Persistence,Persistence,XPRT,Persistence
5203.0,Perth Mint Gold Token,Perth Mint Gold Token,PMGT,Perth Mint Gold Token
8382.0,Petrachor,Petrachor,PTA,Petrachor
6841.0,Phala Network,Phala Network,PHA,Phala Network
2827.0,Phantasma,Phantasma,SOUL,Phantasma
7298.0,Phantasma Energy,Phantasma Energy,KCAL,Phantasma Energy
2112.0,Phoenix Global,Phoenix Global,PHB,Phoenix Global
5674.0,PhoenixDAO,PhoenixDAO,PHNX,PhoenixDAO
2158.0,Phore,Phore,PHR,Phore
7022.0,Pickle Finance,Pickle Finance,PICKLE,Pickle Finance
8323.0,PieDAO Balanced Crypto Pie,PieDAO Balanced Crypto Pie,BCP,PieDAO Balanced Crypto Pie
7337.0,PieDAO DEFI Large Cap,PieDAO DEFI Large Cap,DEFI+L,PieDAO DEFI Large Cap
7314.0,PieDAO DEFI Small Cap,PieDAO DEFI Small Cap,DEFI+S,PieDAO DEFI Small Cap
7874.0,PieDAO DEFI++,PieDAO DEFI++,DEFI++,PieDAO DEFI++
7284.0,PieDAO DOUGH v2,PieDAO DOUGH v2,DOUGH,PieDAO DOUGH v2
8324.0,PieDAO Yearn Ecosystem Pie,PieDAO Yearn Ecosystem Pie,YPIE,PieDAO Yearn Ecosystem Pie
2988.0,Pigeoncoin,Pigeoncoin,PGN,Pigeoncoin
1834.0,Pillar,Pillar,PLR,Pillar
313.0,Pinkcoin,Pinkcoin,PINK,Pinkcoin
3951.0,Pirate Chain,Pirate Chain,ARRR,Pirate Chain
4460.0,PirateCash,PirateCash,PIRATE,PirateCash
4115.0,Pivot Token,Pivot Token,PVT,Pivot Token
3711.0,Plair,Plair,PLA,Plair
7870.0,Plasma Finance,Plasma Finance,PPAY,Plasma Finance
3753.0,PlatonCoin,PlatonCoin,PLTC,PlatonCoin
8704.0,Playcent,Playcent,PCNT,Playcent
2838.0,Plian,Plian,PI,Plian
7422.0,PlotX,PlotX,PLOT,PlotX
3324.0,PluraCoin,PluraCoin,PLURA,PluraCoin
1392.0,Pluton,Pluton,PLU,Pluton
2359.0,Polis,Polis,POLIS,Polis
8320.0,PolkaBridge,PolkaBridge,PBR,PolkaBridge
9264.0,PolkaDomain,PolkaDomain,NAME,PolkaDomain
8617.0,PolkaFoundry,PolkaFoundry,PKF,PolkaFoundry
8549.0,Polkacity,Polkacity,POLC,Polkacity
6636.0,Polkadot,Polkadot,DOT,Polkadot
8169.0,Polkainsure Finance,Polkainsure Finance,PIS,Polkainsure Finance
8970.0,Polkalokr,Polkalokr,LKR,Polkalokr
8579.0,Polkamarkets,Polkamarkets,POLK,Polkamarkets
8968.0,Polkamon,Polkamon,PMON,Polkamon
7208.0,Polkastarter,Polkastarter,POLS,Polkastarter
2630.0,PolySwarm,PolySwarm,NCT,PolySwarm
3890.0,Polygon,Polygon,MATIC,Polygon
7315.0,Polyient Games Governance Token,Polyient Games Governance Token,PGT,Polyient Games Governance Token
8508.0,PoolTogether,PoolTogether,POOL,PoolTogether
8271.0,Poolz Finance,Poolz Finance,POOLZ,Poolz Finance
9073.0,Popsicle Finance,Popsicle Finance,ICE,Popsicle Finance
1789.0,Populous,Populous,PPT,Populous
6496.0,Portal,Portal,PORTAL,Portal
7348.0,Portion,Portion,PRT,Portion
122.0,PotCoin,PotCoin,POT,Potcoin
7368.0,Power Index Pool Token,Power Index Pool Token,PIPT,Power Index Pool Token
2132.0,Power Ledger,Power Ledger,POWR,Power Ledger
7190.0,PowerTrade Fuel,PowerTrade Fuel,PTF,PowerTrade Fuel
8476.0,Premia,Premia,PREMIA,Premia
2245.0,Presearch,Presearch,PRE,Presearch
1930.0,Primas,Primas,PST,Primas
42.0,Primecoin,Primecoin,XPM,Primecoin
4586.0,ProBit Token,ProBit Token,PROB,Probit Token
9172.0,Professional Fighters League Fan Token,Professional Fighters League Fan Token,PFL,Professional Fighters League Fan Token
8746.0,Project Inverse,Project Inverse,XIV,Project Inverse
4120.0,Prometeus,Prometeus,PROM,Prometeus
8241.0,Prophecy,Prophecy,PRY,Prophecy
5880.0,Props Token,Props Token,PROPS,Props Token
1974.0,Propy,Propy,PRO,Propy
8255.0,Prosper,Prosper,PROS,Prosper
5350.0,Proton,Proton,XPR,Proton
3126.0,ProximaX,ProximaX,XPX,ProximaX
8423.0,Public Mint,Public Mint,MINT,Public Mint
3164.0,PumaPay,PumaPay,PMA,PumaPay
8491.0,Punk Basic,Punk Basic,PUNK-BASIC,Punk Basic
1299.0,PutinCoin,PutinCoin,PUT,PutinCoin
2330.0,Pylon Network,Pylon Network,PYLNT,Pylon Network
2213.0,QASH,QASH,QASH,QASH
2321.0,QLC Chain,QLC Chain,QLC,QLC Chain
8373.0,QUAI DAO,QUAI DAO,QUAI,Quai Dao
2242.0,Qbao,Qbao,QBT,Qbao
1684.0,Qtum,Qtum,QTUM,Qtum
3155.0,Quant,Quant,QNT,Quant
2212.0,Quantstamp,Quantstamp,QSP,Quantstamp
1712.0,Quantum Resistant Ledger,Quantum Resistant Ledger,QRL,Quantum Resistant Ledger
53.0,Quark,Quark,QRK,Quark
2840.0,QuarkChain,QuarkChain,QKC,QuarkChain
8206.0,QuickSwap,QuickSwap,QUICK,Quickswap
7510.0,QuiverX,QuiverX,QRX,QuiverX
2375.0,QunQun,QunQun,QUN,QunQun
3942.0,Qwertycoin,Qwertycoin,QWC,Qwertycoin
7463.0,RAMP,RAMP,RAMP,RAMP
2771.0,RED,RED,RED,Red
6993.0,REVV,REVV,REVV,REVV
6503.0,RMPL,RMPL,RMPL,RMPL
8105.0,ROCKI,ROCKI,ROCKS,Rocki
4804.0,ROOBEE,ROOBEE,ROOBEE,Roobee
3701.0,RSK Infrastructure Framework,RSK Infrastructure Framework,RIF,RSK Infrastructure Framework
6843.0,Radicle,Radicle,RAD,Radicle
8525.0,Rai Reflex Index,Rai Reflex Index,RAI,Rai Reflex Index
2161.0,Raiden Network Token,Raiden Network Token,RDN,Raiden Network Token
9061.0,Rainicorn,Rainicorn,RAINI,Rainicorn
8075.0,Rally,Rally,RLY,Rally
3432.0,Rapids,Rapids,RPD,Rapids
7486.0,Rari Governance Token,Rari Governance Token,RGT,Rari Governance Token
5877.0,Rarible,Rarible,RARI,Rarible
2880.0,Rate3,Rate3,RTE,Rate3
4024.0,Raven Protocol,Raven Protocol,RAVEN,Raven Protocol
2577.0,Ravencoin,Ravencoin,RVN,Ravencoin
8526.0,Raydium,Raydium,RAY,Raydium
9173.0,Raze Network,Raze Network,RAZE,Raze Network
8409.0,Razor Network,Razor Network,RAZOR,Razor Network
4166.0,Realio Network,Realio Network,RIO,Realio Network
7677.0,ReapChain,ReapChain,REAP,ReapChain
7654.0,RedFOX Labs,RedFOX Labs,RFOX,RedFOX Labs
118.0,ReddCoin,ReddCoin,RDD,Reddcoin
2553.0,Refereum,Refereum,RFR,Refereum
9269.0,Refinable,Refinable,FINE,Refinable
9493.0,Reflexer Ungovernance Token,Reflexer Ungovernance Token,FLX,Reflexer Ungovernance Token
6541.0,Relevant,Relevant,REL,Relevant
2546.0,Remme,Remme,REM,Remme
2539.0,Ren,Ren,REN,REN
5690.0,Render Token,Render Token,RNDR,Render Token
3904.0,Renewable Electronic Energy Coin,Renewable Electronic Energy Coin,REEC,Renewable Electronic Energy Coin
2071.0,Request,Request,REQ,Request
6727.0,Reserve,Reserve,RSV,Reserve
2135.0,Revain,Revain,REV,Revain
6537.0,RioDeFi,RioDeFi,RFUEL,RioDeFi
2096.0,Ripio Credit Network,Ripio Credit Network,RCN,Ripio Credit Network
4697.0,Rivex,Rivex,RVX,Rivex
5936.0,Robonomics Web Services,Robonomics Web Services,RWS,Robonomics Web Services
3325.0,Robotina,Robotina,ROX,Robotina
2943.0,Rocket Pool,Rocket Pool,RPL,Rocket Pool
9176.0,Rocket Vault,Rocket Vault,RVF,Rocket Vault
7164.0,Rotten,Rotten,ROT,Rotten
8292.0,Router Protocol,Router Protocol,ROUTE,Router Protocol
7219.0,Rubic,Rubic,RBC,Rubic
215.0,Rubycoin,Rubycoin,RBY,Rubycoin
2476.0,Ruff,Ruff,RUFF,Ruff
8698.0,Ruler Protocol,Ruler Protocol,RULER,Ruler Protocol
4702.0,Rupiah Token,Rupiah Token,IDRT,Rupiah Token
2976.0,Ryo Currency,Ryo Currency,RYO,Ryo Currency
1996.0,SALT,SALT,SALT,SALT
7671.0,SEEN,SEEN,SEEN,SEEN
8740.0,SHD CASH,SHD CASH,SHDC,SHD Cash
5994.0,SHIBA INU,SHIBA INU,SHIB,Shiba Inu
1082.0,SIBCoin,SIBCoin,SIB,SIBCoin
3514.0,SINOVATE,SINOVATE,SIN,SINOVATE
2313.0,SIRIN LABS Token,SIRIN LABS Token,SRN,Sirin Labs Token
3724.0,SOLVE,SOLVE,SOLVE,SOLVE
1723.0,SONM,SONM,SNM,SONM
8576.0,SOTA Finance,SOTA Finance,SOTA,SOTA Finance
2989.0,STASIS EURO,STASIS EURO,EURS,STASIS EURO
5868.0,STATERA,STATERA,STA,Statera
2493.0,STK,STK,STK,STK
6180.0,SUKU,SUKU,SUKU,SUKU
7428.0,SWAG Finance,SWAG Finance,SWAG,SWAG Finance
7812.0,SYNC Network,SYNC Network,SYNC,Sync Network
7244.0,SaTT,SaTT,SATT,SaTT
3831.0,Safe Haven,Safe Haven,SHA,Safe Haven
3799.0,SafeCoin,SafeCoin,SAFE,SafeCoin
8757.0,SafeMoon,SafeMoon,SAFEMOON,SafeMoon
8119.0,SafePal,SafePal,SFP,SafePal
8966.0,Safemars,Safemars,SAFEMARS,Safemars
9194.0,Saito,Saito,SAITO,Saito
6997.0,SakeToken,SakeToken,SAKE,SakeToken
1807.0,Santiment Network Token,Santiment Network Token,SAN,Santiment Network Token
3091.0,Sapien,Sapien,SPN,Sapien
6991.0,Sashimi,Sashimi,SASHIMI,Sashimi
4074.0,ScPrime,ScPrime,SCP,ScPrime
2629.0,Scala,Scala,XLA,Scala
2428.0,Scry.info,Scry.info,DDD,Scry.info
5604.0,Secret,Secret,SCRT,Secret
9163.0,Secure Pad,Secure Pad,SEPA,Secure Pad
8972.0,Seedify.fund,Seedify.fund,SFUND,Seedify.fund
6868.0,Seigniorage Shares,Seigniorage Shares,SHARE,Seigniorage Shares
2398.0,Selfkey,Selfkey,KEY,SelfKey
6823.0,Semitoken,Semitoken,SEMI,Semitoken
2402.0,Sense,Sense,SENSE,Sense
2866.0,Sentinel Protocol,Sentinel Protocol,UPP,Sentinel Protocol
3917.0,Sentivate,Sentivate,SNTVT,Sentivate
6187.0,Serum,Serum,SRM,Serum
8643.0,Shadows,Shadows,DOWS,Shadows
5330.0,Shardus,Shardus,ULT,Shardus
4197.0,ShareToken,ShareToken,SHR,ShareToken
1050.0,Shift,Shift,SHIFT,Shift
3181.0,ShowHand,ShowHand,HAND,ShowHand
8917.0,Shyft Network,Shyft Network,SHFT,Shyft Network
1042.0,Siacoin,Siacoin,SC,Siacoin
9245.0,Signata,Signata,SATA,Signata
3868.0,SignatureChain,Signature Chain,SIGN,SignatureChain
1409.0,SingularDTV,SingularDTV,SNGLS,SingularDTV
2424.0,SingularityNET,SingularityNET,AGI,SingularityNET
8883.0,Sint-Truidense Voetbalvereniging Fan Token,Sint-Truidense Voetbalvereniging Fan Token,STV,Sint-Truidense Voetbalvereniging Fan Token
8701.0,Siren,Siren,SI,Siren
2725.0,Skrumble Network,Skrumble Network,SKM,Skrumble Network
1619.0,Skycoin,Skycoin,SKY,Skycoin
2658.0,Smart MFG,Smart MFG,MFG,Smart MFG
1828.0,SmartCash,SmartCash,SMART,SmartCash
8133.0,SmartKey,SmartKey,SKEY,SmartKey
2277.0,SmartMesh,SmartMesh,SMT,SmartMesh
2471.0,Smartlands Network,Smartlands Network,SLT,Smartlands Network
2862.0,Smartshare,Smartshare,SSP,Smartshare
9491.0,Smaugs NFT,Smaugs NFT,SMG,Smaugs NFT
799.0,SmileyCoin,SmileyCoin,SMLY,Smileycoin
7594.0,Smoothy,Smoothy,SMTY,Smoothy
3435.0,Snetwork,Snetwork,SNET,Snetwork
7367.0,SnowSwap,SnowSwap,SNOW,Snowswap
2240.0,SoMee.Social,SoMee.Social,ONG,SoMee.Social
7571.0,Social Rocket,Social Rocket,ROCKS,Social Rocket
5426.0,Solana,Solana,SOL,Solana
8268.0,Solomon Defi,Solomon Defi,SLM,Solomon Defi
5338.0,Somnium Space Cubes,Somnium Space Cubes,CUBE,Somnium Space CUBEs
2309.0,SophiaTX,SophiaTX,SPHTX,SophiaTX
5802.0,Sora,Sora,XOR,Sora
7876.0,Sora Validator Token,Sora Validator Token,VAL,Sora Validator Token
2410.0,SpaceChain,SpaceChain,SPC,SpaceChain
7386.0,Spaceswap MILK2,Spaceswap MILK2,MILK2,Spaceswap MILK2
7390.0,Spaceswap SHAKE,Spaceswap SHAKE,SHAKE,Spaceswap SHAKE
2219.0,SpankChain,SpankChain,SPANK,SpankChain
3935.0,SparkPoint,SparkPoint,SRK,SparkPoint
8145.0,SparkPoint Fuel,SparkPoint Fuel,SFUEL,SparkPoint Fuel
3307.0,Spendcoin,Spendcoin,SPND,Spendcoin
6715.0,Sperax,Sperax,SPA,Sperax
914.0,Sphere,Sphere,SPHR,Sphere
6209.0,Spheroid Universe,Spheroid Universe,SPH,Spheroid Universe
4259.0,Spice,Spice,SPICE,SPICE
8002.0,SpiderDAO,SpiderDAO,SPDR,SpiderDAO
8863.0,Splyt,Splyt,SHOPX,Splyt
9468.0,Spore,Spore,SPORE,Spore
3977.0,Sport and Leisure,Sport and Leisure,SNL,Sport and Leisure
8377.0,SportX,SportX,SX,SportX
6986.0,Squirrel Finance,Squirrel Finance,NUTS,Squirrel Finance
7366.0,Stabilize,Stabilize,STBZ,Stabilize
8629.0,Stacker Ventures,Stacker Ventures,STACK,Stacker Ventures
4847.0,Stacks,Stacks,STX,Stacks
7574.0,Stacy,Stacy,STACY,Stacy
5882.0,Stafi,Stafi,FIS,Stafi
8299.0,Stake DAO,Stake DAO,SDT,Stake DAO
8311.0,StakeHound Staked Ether,StakeHound Staked Ether,STETH,StakeHound Staked Ether
8945.0,StakedZEN,StakedZEN,STZEN,StakedZEN
2633.0,Stakenet,Stakenet,XSN,Stakenet
2295.0,Starbase,Starbase,STAR,Starbase
7271.0,Starname,Starname,IOV,Starname
389.0,Startcoin,Startcoin,START,Startcoin
1759.0,Status,Status,SNT,Status
448.0,Stealth,Stealth,XST,Stealth
1230.0,Steem,Steem,STEEM,Steem
1312.0,Steem Dollars,Steem Dollars,SBD,Steem Dollars
512.0,Stellar,Stellar,XLM,Stellar
9443.0,Step Finance,Step Finance,STEP,Step Finance
2616.0,Stipend,Stipend,SPD,Stipend
7245.0,Stobox Token,Stobox Token,STBU,Stobox Token
1772.0,Storj,Storj,STORJ,Storj
2297.0,StormX,StormX,STMX,StormX
1861.0,Stox,Stox,STX,Stox
1343.0,Stratis,Stratis,STRAX,Stratis
2143.0,Streamr,Streamr,DATA,Streamr
6511.0,Strong,Strong,STRONG,Strong
1106.0,StrongHands,StrongHands,SHND,StrongHands
1984.0,Substratum,Substratum,SUB,Substratum
1694.0,Sumokoin,Sumokoin,SUMO,Sumokoin
1786.0,SunContract,SunContract,SNC,SunContract
341.0,SuperCoin,SuperCoin,SUPER,SuperCoin
8290.0,SuperFarm,SuperFarm,SUPER,SuperFarm
9279.0,SuperLauncher,SuperLauncher,LAUNCH,SuperLauncher
8836.0,Superbid,Superbid,SUPERBID,SuperBid
2527.0,SureRemit,SureRemit,RMT,SureRemit
3878.0,Swap,Swap,XWP,Swap
9420.0,SwapDEX,SwapDEX,SDX,SwapDEX
6799.0,Swapfolio,Swapfolio,SWFL,Swapfolio
6901.0,Swerve,Swerve,SWRV,Swerve
2341.0,SwftCoin,SwftCoin,SWFTC,SWFTCOIN
5922.0,Swingby,Swingby,SWINGBY,Swingby
4279.0,Swipe,Swipe,SXP,Swipe
7467.0,Swirge,Swirge,SWG,Swirge
9051.0,Swirl Cash,Swirl Cash,SWIRL,Swirl Cash
2499.0,SwissBorg,SwissBorg,CHSB,SwissBorg
2620.0,Switcheo,Switcheo,SWTH,Switcheo
5662.0,Sylo,Sylo,SYLO,Sylo
951.0,Synergy,Synergy,SNRG,Synergy
4191.0,Syntropy,Syntropy,NOIA,Syntropy
541.0,Syscoin,Syscoin,SYS,Syscoin
8455.0,TAMA EGG NiftyGotchi,TAMA EGG NiftyGotchi,TME,TAMA EGG NiftyGotchi
2578.0,TE-FOOD,TE-FOOD,TONE,TE-FOOD
2912.0,TENT,TENT,TENT,TENT
3948.0,TERA,TERA,TERA,TERA
2507.0,THEKEY,THEKEY,TKY,THEKEY
4157.0,THORChain,THORChain,RUNE,THORChain
8272.0,THORChain (ERC20),THORChain (ERC20),RUNE,THORChain (ERC20)
7505.0,TON Crystal,TON Crystal,TON,TON Crystal
1958.0,TRON,TRON,TRX,TRON
5007.0,TROY,TROY,TROY,Troy
6575.0,Tacos,Tacos,TACO,Tacos
8463.0,Tapmydata,Tapmydata,TAP,Tapmydata
7636.0,Team Heretics Fan Token,Team Heretics Fan Token,TH,Team Heretics Fan Token
2394.0,Telcoin,Telcoin,TEL,Telcoin
4944.0,Tellor,Tellor,TRB,Tellor
4660.0,Telos,Telos,TLOS,Telos
3482.0,Teloscoin,Teloscoin,TELOS,Teloscoin
1758.0,TenX,TenX,PAY,TenX
5971.0,Tendies,Tendies,TEND,Tendies
2876.0,Ternio,Ternio,TERN,Ternio
4172.0,Terra,Terra,LUNA,Terra
8037.0,Terra Virtua Kolect,Terra Virtua Kolect,TVK,Terra Virtua Kolect
4165.0,TerraCredit,TerraCredit,CREDIT,TerraCredit
5115.0,TerraKRW,TerraKRW,KRT,TerraKRW
7129.0,TerraUSD,TerraUSD,UST,TerraUSD
4.0,Terracoin,Terracoin,TRC,Terracoin
825.0,Tether,Tether,USDT,Tether
5176.0,Tether Gold,Tether Gold,XAUT,Tether Gold
2011.0,Tezos,Tezos,XTZ,Tezos
9416.0,The Crypto Prophecies,The Crypto Prophecies,TCP,The Crypto Prophecies
8391.0,The Famous Token,The Famous Token,TFT,The Famous Token
6719.0,The Graph,The Graph,GRT,The Graph
6210.0,The Sandbox,The Sandbox,SAND,The Sandbox
3822.0,Theta Fuel,Theta Fuel,TFUEL,Theta Fuel
2987.0,ThingsOperatingSystem,ThingsOperatingSystem,TOS,ThingsOperatingSystem
7356.0,Thirm Protocol,Thirm Protocol,THIRM,Thirm Protocol
8912.0,Tidal Finance,Tidal Finance,TIDAL,Tidal Finance
2542.0,Tidex Token,Tidex Token,TDX,Tidex Token
1923.0,Tierion,Tierion,TNT,Tierion
2235.0,Time New Bank,Time New Bank,TNB,Time New Bank
3913.0,Titan Coin,Titan Coin,TTN,Titan Coin
7206.0,TitanSwap,TitanSwap,TITAN,TitanSwap
7024.0,Tixl,Tixl,TXL,Tixl
6731.0,Tokamak Network,Tokamak Network,TON,Tokamak Network
2364.0,TokenClub,TokenClub,TCT,TokenClub
2627.0,TokenPay,TokenPay,TPAY,TokenPay
2576.0,Tokenomy,Tokenomy,TEN,Tokenomy
3389.0,Tolar,Tolar,TOL,Tolar
2570.0,TomoChain,TomoChain,TOMO,TomoChain
8049.0,Tornado Cash,Tornado Cash,TORN,Tornado Cash
8310.0,TosDis,TosDis,DIS,TosDis
8744.0,Toshimon,Toshimon,TOSHI,Toshimon
8673.0,TotemFi,TotemFi,TOTM,TotemFi
3965.0,TouchCon,TouchCon,TOC,TouchCon
2678.0,TraDove B2BCoin,TraDove B2BCoin,BBC,TraDove B2BCoin
7637.0,Trabzonspor Fan Token,Trabzonspor Fan Token,TRA,Trabzonspor Fan Token
8090.0,Trade Butler Bot,Trade Butler Bot,TBB,Trade Butler Bot
8637.0,Tranche Finance,Tranche Finance,SLICE,Tranche Finance
2704.0,Transcodium,Transcodium,TNS,Transcodium
1032.0,TransferCoin,TransferCoin,TX,Transfercoin
2776.0,Travala.com,Travala.com,AVA,Travala.com
2002.0,TrezarCoin,TrezarCoin,TZC,TrezarCoin
9025.0,Tribe,Tribe,TRIBE,Tribe
2443.0,Trinity Network Credit,Trinity Network Credit,TNC,Trinity Network Credit
2661.0,Tripio,Tripio,TRIO,Tripio
2865.0,Trittium,Trittium,TRTT,Trittium
638.0,Trollcoin,Trollcoin,TROLL,Trollcoin
2457.0,TrueChain,TrueChain,TRUE,TrueChain
7725.0,TrueFi,TrueFi,TRU,TrueFi
1905.0,TrueFlip,TrueFlip,TFL,TrueFlip
2563.0,TrueUSD,TrueUSD,TUSD,TrueUSD
5964.0,Trust Wallet Token,Trust Wallet Token,TWT,Trust Wallet Token
5972.0,TrustDAO,TrustDAO,TRUST,TrustDAO
5829.0,TrustSwap,TrustSwap,SWAP,Trustswap
2958.0,TurtleCoin,TurtleCoin,TRTL,TurtleCoin
8870.0,Tutti Frutti,Tutti Frutti,TFF,Tutti Frutti
9253.0,Twinci,Twinci,TWIN,Twinci
2645.0,U Network,U Network,UUU,U Network
5633.0,UCROWDME,UCROWDME,UCM,UCROWDME
5617.0,UMA,UMA,UMA,UMA
7669.0,UNCL,UNCL,UNCL,UNCL
8056.0,UNION Protocol Governance Token,UNION Protocol Governance Token,UNN,UNION Protocol Governance Token
3408.0,USD Coin,USD Coin,USDC,USD Coin
4064.0,USDK,USDK,USDK,USDK
8886.0,USDP Stablecoin,USDP Stablecoin,USDP,USDP Stablecoin
3140.0,Ubex,Ubex,UBEX,Ubex
588.0,Ubiq,Ubiq,UBQ,Ubiq
3233.0,Ulord,Ulord,UT,Ulord
3666.0,Ultiledger,Ultiledger,ULT,Ultiledger
4262.0,UltrAlpha,UltrAlpha,UAT,UltrAlpha
4189.0,Ultra,Ultra,UOS,Ultra
8385.0,Umbrella Network,Umbrella Network,UMB,Umbrella Network
7553.0,UnFederalReserve,UnFederalReserve,ERSDL,UnFederalReserve
8963.0,UnMarshal,UnMarshal,MARSH,Unmarshal
7664.0,UniCrypt,UniCrypt,UNCX,UniCrypt
8232.0,UniDex,UniDex,UNIDX,UniDex
6638.0,UniLayer,UniLayer,LAYER,UniLayer
8229.0,UniMex Network,UniMex Network,UMX,UniMex Network
5660.0,UniPower,UniPower,POWER,UniPower
7727.0,UniWhales,UniWhales,UWL,UniWhales
2758.0,Unibright,Unibright,UBT,Unibright
9472.0,Unicly Aavegotchi Astronauts Collection,Unicly Aavegotchi Astronauts Collection,UGOTCHI,Unicly Aavegotchi Astronauts Collection
9473.0,Unicly CryptoPunks Collection,Unicly CryptoPunks Collection,UPUNK,Unicly CryptoPunks Collection
9474.0,Unicly Doki Doki Collection,Unicly Doki Doki Collection,UDOKI,Unicly Doki Doki Collection
9477.0,Unicly Hashmasks Collection,Unicly Hashmasks Collection,UMASK,Unicly Hashmasks Collection
9476.0,Unicly Mystic Axies Collection,Unicly Mystic Axies Collection,UAXIE,Unicly Mystic Axies Collection
7672.0,Unifi Protocol DAO,Unifi Protocol DAO,UNFI,Unifi Protocol DAO
3854.0,Unification,Unification,FUND,Unification
168.0,Uniform Fiscal Object,Uniform Fiscal Object,UFO,Uniform Fiscal Object
7879.0,Unifty,Unifty,NIF,Unifty
8767.0,Unifund,Unifund,IFUND,Unifund
9287.0,Uniqly,Uniqly,UNIQ,Uniqly
8125.0,Unique One,Unique One,RARE,Unique One
8729.0,Unique Photo,Unique Photo,FOTO,Unique Photo
7095.0,Unisocks,Unisocks,SOCKS,Unisocks
7512.0,Unistake,Unistake,UNISTAKE,Unistake
7083.0,Uniswap,Uniswap,UNI,Uniswap
5890.0,Unit Protocol,Unit Protocol,COL,Unit Protocol
6195.0,Unitrade,Unitrade,TRADE,Unitrade
2524.0,Universa,Universa,UTNP,Universa
2454.0,UnlimitedIP,UnlimitedIP,UIP,UnlimitedIP
8896.0,Unslashed Finance,Unslashed Finance,USF,Unslashed Finance
7040.0,UpBots,UpBots,UBXT,UpBots
2178.0,Upfiring,Upfiring,UFR,Upfiring
2273.0,Uquid Coin,Uquid Coin,UQC,Uquid Coin
4093.0,Uranus,Uranus,URAC,Uranus
9053.0,Ureeqa,Ureeqa,URQA,UREEQA
8150.0,Utopia Genesis Foundation,Utopia Genesis Foundation,UOP,Utopia Genesis Foundation
2320.0,Utrust,Utrust,UTK,UTRUST
8479.0,VAIOT,VAIOT,VAI,Vaiot
5003.0,VAULT,VAULT,VAULT,VAULT
8278.0,VEROX,VEROX,VRX,Verox
1983.0,VIBE,VIBE,VIBE,VIBE
3845.0,VIDT Datalink,VIDT Datalink,VIDT,VIDT Datalink
6562.0,VIG,VIG,VIG,VIG
2937.0,VITE,VITE,VITE,Vite
7824.0,Vai,Vai,VAI,Vai
1154.0,Validity,Validity,VAL,Validity
7776.0,Vanilla Network,Vanilla Network,VNLA,Vanilla Network
3077.0,VeChain,VeChain,VET,VeChain
3012.0,VeThor Token,VeThor Token,VTHO,VeThor Token
4441.0,Vectorspace AI,Vectorspace AI,VXV,Vectorspace AI
3830.0,Veil,Veil,VEIL,VEIL
4747.0,Velas,Velas,VLX,Velas
7127.0,Velo,Velo,VELO,Velo
7288.0,Venus,Venus,XVS,Venus
3816.0,Verasity,Verasity,VRA,Verasity
693.0,Verge,Verge,XVG,Verge
3846.0,VeriBlock,VeriBlock,VBK,VeriBlock
323.0,VeriCoin,VeriCoin,VRC,VeriCoin
1710.0,Veritaseum,Veritaseum,VERI,Veritaseum
1465.0,Veros,Veros,VRS,Veros
7907.0,VersoView,VersoView,VVT,VersoView
99.0,Vertcoin,Vertcoin,VTC,Vertcoin
2998.0,Vexanium,Vexanium,VEX,Vexanium
470.0,Viacoin,Viacoin,VIA,Viacoin
2019.0,Viberate,Viberate,VIB,Viberate
4300.0,VideoCoin,VideoCoin,VID,VideoCoin
4315.0,Vidulum,Vidulum,VDL,Vidulum
