,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
13566,USDC,ETH,135678675.9987834,19.55998572,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13567,USDC,EURS,768.5817938,364.37436863999994,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13568,USDC,FAB,8859.25905,2.66,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13569,USDC,FARM,110080.62,0.00,ETH,0.0,FARM,https://harvest.finance/,2021-06-28,https://harvest.finance/,ETH,C
13570,USDC,FARM,53647.769332,7.1776230000000005,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13571,USDC,FIDA,0.0,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13572,USDC,FIRE,155214.35,232.22,MATIC,912.3343985672464,FARM,https://polydragon.io,2021-06-28,https://polydragon.io,MATIC,D
13573,USDC,FISH,147554.63,340.49,MATIC,2863.976247230946,FARM,https://app.firebird.finance,2021-06-28,https://app.firebird.finance,MATIC,C
13574,USDC,FISH,945181.39,288.10,MATIC,1663.154090437008,FARM,https://polycat.finance,2021-06-28,https://polycat.finance,MATIC,C
13575,USDC,FL,14136.5612231,39.407384640000004,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13576,USDC,FLEX,20.995660400000002,0.0,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13577,USDC,FOX,8848.93,687.50,MATIC,90682.74176349297,FARM,https://polyfox.finance,2021-06-28,https://polyfox.finance,MATIC,F
13578,USDC,FOX,81.25,4155.78,MATIC,1.238064027780865e+19,FARM,https://foxfarming.us,2021-06-28,https://foxfarming.us,MATIC,D
13579,USDC,FRAX,12651873.85,11.25,MATIC,11.905285934296316,FARM,https://app.sushi.com,2021-06-28,https://app.sushi.com,MATIC,A
13580,USDC,FRAX,39808789.235386506,0.58451232,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13581,USDC,FROG,2.172027,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13582,USDC,FTM,3817128.15,53.90,FANTOM,71.3610275938255,FARM,https://spookyswap.finance,2021-06-28,https://spookyswap.finance,FANTOM,B
13583,USDC,FTM,2301623.94,75.26,FANTOM,112.08674197136301,FARM,https://app.spiritswap.finance,2021-06-28,https://app.spiritswap.finance,FANTOM,B
13584,USDC,FTM,269638.61,252.76,FANTOM,1141.478953435569,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
13585,USDC,FTM,269638.61,57.31,FANTOM,77.2960144402256,FARM,https://hyperjump.fi,2021-06-28,https://hyperjump.fi,FANTOM,C
13586,USDC,FTM,3822690.28,59.19,FANTOM,80.65529693736264,FARM,https://thegreenhouse.finance,2021-06-28,https://thegreenhouse.finance,FANTOM,D
13587,USDC,FTM,2302770.79,3.31,FANTOM,3.3652348213483174,FARM,https://frankenstein.finance,2021-06-28,https://frankenstein.finance,FANTOM,F
13588,USDC,FTM,3820693.49,11.37,FANTOM,12.039611234047554,FARM,https://frankenstein.finance,2021-06-28,https://frankenstein.finance,FANTOM,F
13589,USDC,FTM,160957.15,61.99,FANTOM,85.77650695889719,FARM,https://waka.finance,2021-06-28,https://waka.finance,FANTOM,F
13590,USDC,FTM,39667.84,197.34,FANTOM,615.6954080184673,FARM,https://paintswap.finance,2021-06-28,https://paintswap.finance,FANTOM,F
13591,USDC,FTM,3820255.07,0,FANTOM,0.0,FARM,https://shadowswap.app,2021-06-28,https://shadowswap.app,FANTOM,F
13592,USDC,FTM,36838.14,92.11,FANTOM,150.9139147747629,FARM,https://www.operaswap.finance,2021-06-28,https://www.operaswap.finance,FANTOM,D
13593,USDC,FTM,3831402.13,31944.29,FANTOM,4.583431804181059e+101,FARM,https://rediant.finance,2021-06-28,https://rediant.finance,FANTOM,C
13594,USDC,FTM,3790.79,1229.99,FANTOM,17936757.508798696,FARM,https://app.spoon.finance,2021-06-28,https://app.spoon.finance,FANTOM,F
13595,USDC,FTR,3891.341331,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13596,USDC,FTT,172576.99336083,7.08,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13597,USDC,FUN,13.4193796,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13598,USDC,FUNK,253.19,1255.55,MATIC,22966510.626013942,FARM,https://polyfunky.com/,2021-06-28,https://polyfunky.com/,MATIC,F
13599,USDC,FUSE,67876.95,247.79,ETH,1081.6855339129074,FARM,https://fuse.io,2021-06-28,https://fuse.io,ETH,D
13600,USDC,Fairy,66.42,1950.35,MATIC,17853074470.507206,FARM,https://fairyfarming.world/,2021-06-28,https://fairyfarming.world/,MATIC,D
13601,USDC,GAJ,103937.66,425.42,MATIC,6768.967472030643,FARM,https://polygaj.finance,2021-06-28,https://polygaj.finance,MATIC,C
13602,USDC,GARUDA,0.40,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-06-28,https://garudaswap.finance,BSC,D
13603,USDC,GBULL,2534.16,61.81,MATIC,85.44297514829975,FARM,https://farms.goldenbull.finance,2021-06-28,https://farms.goldenbull.finance,MATIC,C
13604,USDC,GBULL,16901.07,1170.74,MATIC,10106842.123414692,FARM,https://farms.goldenbull.finance,2021-06-28,https://farms.goldenbull.finance,MATIC,C
13605,USDC,GBULL,16772.65,1590.02,MATIC,574371195.5631744,FARM,https://docs.xbull.finance,2021-06-28,https://docs.xbull.finance,MATIC,D
13606,USDC,GFI,679231.0,506.55,ETH,,FARM,https://gravityfinance.io/app/#farms,2021-06-28,https://gravityfinance.io/app/#farms,ETH,F
13607,USDC,GLOCK,4.22,71591.45,MATIC,1.2500994914472271e+174,FARM,https://www.glockswap.com,2021-06-28,https://www.glockswap.com,MATIC,F
13608,USDC,GMEv3,263.71,344.42,BSC,2981.6537832928175,FARM,https://app.gametoken.finance,2021-06-28,https://app.gametoken.finance,BSC,D
13609,USDC,GMS,162912.59,1242.86,MATIC,20314520.547703486,FARM,https://gemstones.finance,2021-06-28,https://gemstones.finance,MATIC,C
13610,USDC,GRT,990885.663544,18.67579548,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13611,USDC,GTON,268964.47,39.13,FANTOM,47.859217545483766,FARM,https://app.spiritswap.finance,2021-06-28,https://app.spiritswap.finance,FANTOM,B
13612,USDC,Gaia,6037.63,286.81,ETH,1640.7309336621242,FARM,https://www.dollarprotocol.com/#/stake,2021-06-28,https://www.dollarprotocol.com/#/stake,ETH,F
13613,USDC,Goat,15.21,1484.44,MATIC,208542703.08433583,FARM,https://www.polygoat.finance,2021-06-28,https://www.polygoat.finance,MATIC,F
13614,USDC,GÜ,6031.656598,0.4,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13615,USDC,HACHI,15.54,2030.45,MATIC,38158747421.43733,FARM,https://defi.polyakita.com,2021-06-28,https://defi.polyakita.com,MATIC,D
13616,USDC,HERO,106942.47,1267.33,MATIC,25736298.69682828,FARM,https://farmhero.io,2021-06-28,https://farmhero.io,MATIC,C
13617,USDC,HEX,5737224.4870485,24.369088440000006,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13618,USDC,HIPPO,37963.55,5948.11,MATIC,8.538963732314409e+25,FARM,https://hippolygon.com,2021-06-28,https://hippolygon.com,MATIC,D
13619,USDC,HONOR,276218.44,261.52,MATIC,1254.3079081765025,FARM,https://app.wault.finance/polygon,2021-06-28,https://app.wault.finance/polygon,MATIC,B
13620,USDC,HONOR,269010.71,5823.26,MATIC,2.913939217903148e+25,FARM,https://farmhero.io,2021-06-28,https://farmhero.io,MATIC,C
13621,USDC,HONOR,276778.87,6055.28,MATIC,2.1434560916943537e+26,FARM,https://farmhero.io,2021-06-28,https://farmhero.io,MATIC,C
13622,USDC,IRON,921817.20,0.07,MATIC,0.07002443854535745,FARM,https://polygon.iron.finance,2021-06-28,https://polygon.iron.finance,MATIC,D
13623,USDC,IRON,515021.96,0.05,MATIC,0.050012467819593454,FARM,https://polygon.iron.finance,2021-06-28,https://polygon.iron.finance,MATIC,D
13624,USDC,IRON,515344.39,301.57,MATIC,1915.2131264598418,FARM,https://polygon.cosmicswap.finance,2021-06-28,https://polygon.cosmicswap.finance,MATIC,C
13625,USDC,IRON,515344.39,157.58,MATIC,381.8237461718346,FARM,https://slowpoke.space,2021-06-28,https://slowpoke.space,MATIC,F
13626,USDC,IRON,925959.30,227.84,MATIC,869.2170066068986,FARM,https://polygame.finance,2021-06-28,https://polygame.finance,MATIC,D
13627,USDC,IRON,925570.27,0,MATIC,0.0,FARM,https://pepefarm.finance,2021-06-28,https://pepefarm.finance,MATIC,D
13628,USDC,JAVA,692.46,1290.99,MATIC,32346058.905245654,FARM,https://polycafe.finance,2021-06-28,https://polycafe.finance,MATIC,C
13629,USDC,JAZZ,791.01,246.16,BSC,1062.7075608348016,FARM,https://jazzdefi.com,2021-06-28,https://jazzdefi.com,BSC,F
13630,USDC,JOKE,99.252677,367.76,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13631,USDC,KEKW,60.16316,121.87,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13632,USDC,KENNY,895.67,717.01,MATIC,121167.48265516678,FARM,https://southpark.finance/,2021-06-28,https://southpark.finance/,MATIC,D
13633,USDC,KERMIT,2848.221821,0.56,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13634,USDC,KIN,1055.308280683,1939.55,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13635,USDC,LEGO,142.89,2810.28,MATIC,57259106008816.38,FARM,https://legofarming-polygon.club,2021-06-28,https://legofarming-polygon.club,MATIC,F
13636,USDC,LEND,38.6603886,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13637,USDC,LIME,440.43,298.47,BSC,1854.193729600158,FARM,https://limeswap.io,2021-06-28,https://limeswap.io,BSC,C
13638,USDC,LINK,1841381.12,166.62,MATIC,427.1993107596032,FARM,https://exchange.dfyn.network,2021-06-28,https://exchange.dfyn.network,MATIC,B
13639,USDC,LINK,0.0,--,ETH,,FARM,https://app.compli.fi,2021-06-28,https://app.compli.fi,ETH,C
13640,USDC,LINK,3305.44,32422.86,ETH,,FARM,https://app.compli.fi,2021-06-28,https://app.compli.fi,ETH,C
13641,USDC,LINK,144825.164525495,8.37,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13642,USDC,LINK,4214.1627479,0.8410495199999999,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13643,USDC,LINK,2166.8301775,1.15913172,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13644,USDC,LIQ,1017.371169,16.39,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13645,USDC,LUA,1109.7111757,0.18610428,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13646,USDC,Lion,75.94,459.81,MATIC,9548.413588938816,FARM,https://www.polyion.net,2021-06-28,https://www.polyion.net,MATIC,F
13647,USDC,MAPS,0.1754401253,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13648,USDC,MARK,1121217.25,81.76,ETH,126.29870704285989,FARM,https://launchpad.benchmarkprotocol.finance/pools,2021-06-28,https://launchpad.benchmarkprotocol.finance/pools,ETH,C
13649,USDC,MARK,759961.2181563,7.57858872,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13650,USDC,MASK,346001.0,113.77,ETH,211.40700807963228,FARM,https://app.sushi.com/farms/,2021-06-28,https://app.sushi.com/farms/,ETH,A
13651,USDC,MASK,1056296.0869223,7.231113359999999,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13652,USDC,MAX,599.39,0.00,MATIC,0.0,FARM,https://polymax.club,2021-06-28,https://polymax.club,MATIC,D
13653,USDC,MEDIA,15763536.788454823,0.62,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13654,USDC,MER,6316451.512594907,0.43,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13655,USDC,MFT,0.0156441,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13656,USDC,MICE,15.94,1819.34,MATIC,5136672563.629632,FARM,https://polymouse.finance,2021-06-28,https://polymouse.finance,MATIC,C
13657,USDC,MM,659994.06,46.14,ETH,58.58310876890482,FARM,https://mushrooms.finance/farms,2021-06-28,https://mushrooms.finance/farms,ETH,C
13658,USDC,MM,352001.537035,2.75628672,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13659,USDC,MOCA,552925.06,772.39,MATIC,208564.08098211652,FARM,https://museumofcryptoart.com,2021-06-28,https://museumofcryptoart.com,MATIC,D
13660,USDC,MOLA,11463.886775,2.75,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13661,USDC,MONKE,145.17,687.74,MATIC,90896.84371899755,FARM,https://www.monkefarm.finance,2021-06-28,https://www.monkefarm.finance,MATIC,F
13662,USDC,MONO,1992.23,779.55,MATIC,223718.44310231437,FARM,https://monopolyfinance.xyz,2021-06-28,https://monopolyfinance.xyz,MATIC,C
13663,USDC,MOON,101589.08,193.22,MATIC,586.9585263753405,FARM,https://www.moonwolf.io,2021-06-28,https://www.moonwolf.io,MATIC,D
13664,USDC,MORDOR,24.32,0.00,MATIC,0.0,FARM,https://mordorswap.finance,2021-06-28,https://mordorswap.finance,MATIC,F
13665,USDC,MUST,129323.03,92.03,MATIC,150.7137685740053,FARM,https://swap.cometh.io/#/stake,2021-06-28,https://swap.cometh.io/#/stake,MATIC,C
13666,USDC,NAN,119.40,427.27,MATIC,6895.73167279934,FARM,https://www.monkefarm.finance,2021-06-28,https://www.monkefarm.finance,MATIC,F
13667,USDC,NAWA,18793.05,271.75,ETH,1399.0756227832655,FARM,https://narwhale.finance,2021-06-28,https://narwhale.finance,ETH,D
13668,USDC,NEBULA,9061.87,1328.09,MATIC,46276926.84528813,FARM,https://www.blackswap.finance,2021-06-28,https://www.blackswap.finance,MATIC,C
13669,USDC,NEBULA,9061.87,646.47,MATIC,60575.030261280925,FARM,https://www.blackswap.finance,2021-06-28,https://www.blackswap.finance,MATIC,C
13670,USDC,NIOX,545169.19,101.26,MATIC,174.88921923514263,FARM,https://swap.smartdex.app,2021-06-28,https://swap.smartdex.app,MATIC,D
13671,USDC,OCC,567.2240935,49.61044572,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13672,USDC,OIL,5817.59,0.00,MATIC,0.0,FARM,https://polymeryield.finance,2021-06-28,https://polymeryield.finance,MATIC,C
13673,USDC,OMEN,3513570.61,889.20,MATIC,653719.0393420262,FARM,https://augury.finance,2021-06-28,https://augury.finance,MATIC,C
13674,USDC,ORCA,1152.07,228.13,MATIC,872.0143176143198,FARM,https://www.orcinuslabs.ca,2021-06-28,https://www.orcinuslabs.ca,MATIC,C
13675,USDC,ORI,96738.32,302.59,FANTOM,1935.7030448130317,FARM,https://hyperjump.fi,2021-06-28,https://hyperjump.fi,FANTOM,C
13676,USDC,OXS,195652.377116,21.48,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13677,USDC,OXY,0.3948631,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13678,USDC,PARTI,13.478164,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13679,USDC,PAUTO,423749.27,93.56,MATIC,154.5693070357405,FARM,https://app.sushi.com,2021-06-28,https://app.sushi.com,MATIC,A
13680,USDC,PAXG,8.000000000000001e-07,2.0713412399999998,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13681,USDC,PINGU,2217.58,1011.71,MATIC,2157690.088935389,FARM,https://polypingu.finance,2021-06-28,https://polypingu.finance,MATIC,C
13682,USDC,PIZZA,4102.86,262.82,BSC,1271.901653025243,FARM,https://pizzafinance.app,2021-06-28,https://pizzafinance.app,BSC,D
13683,USDC,PNDA,148072.42,5420.51,BSC,8.887876091523632e+23,FARM,https://farms.pandaswap.xyz,2021-06-28,https://farms.pandaswap.xyz,BSC,C
13684,USDC,POC,733.32,0.00,ETH,0.0,FARM,https://polkacash.finance,2021-06-28,https://polkacash.finance,ETH,C
13685,USDC,POLLEN,9.62,3638489.63,MATIC,,FARM,https://polybutterfly.finance,2021-06-28,https://polybutterfly.finance,MATIC,F
13686,USDC,POND,327678.2901331,10.738560119999999,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13687,USDC,POS,603.96,619.36,ETH,46381.43681427798,FARM,https://polkacash.finance,2021-06-28,https://polkacash.finance,ETH,C
13688,USDC,PPNK,100.55,1055.70,MATIC,3309639.483092099,FARM,https://polypunk.finance,2021-06-28,https://polypunk.finance,MATIC,D
13689,USDC,PRISM,305.57,892.86,MATIC,677500.8753839629,FARM,https://polygon.prismfinance.net,2021-06-28,https://polygon.prismfinance.net,MATIC,C
13690,USDC,PROS,404223.7398718,10.88212776,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13691,USDC,PUP,1091511.74,1307.70,MATIC,38009974.825385496,FARM,https://bone.polypup.finance,2021-06-28,https://bone.polypup.finance,MATIC,C
13692,USDC,PUSD,21778657.61,47.41,MATIC,60.60734691509704,FARM,https://app.polyquity.org,2021-06-28,https://app.polyquity.org,MATIC,C
13693,USDC,PUSD,3832.66,135410.09,ETH,4.4473742661498165e+247,FARM,https://pegs.cash,2021-06-28,https://pegs.cash,ETH,D
13694,USDC,PUSSY,16460.57,982.49,MATIC,1623514.0842957941,FARM,https://www.smellycat.finance,2021-06-28,https://www.smellycat.finance,MATIC,C
13695,USDC,PYQ,1959646.46,1449.63,MATIC,149230799.61667427,FARM,https://app.polyquity.org,2021-06-28,https://app.polyquity.org,MATIC,C
13696,USDC,PZAP,330490.06,377.99,MATIC,4196.827138189613,FARM,https://farm.polyzap.finance,2021-06-28,https://farm.polyzap.finance,MATIC,C
13697,USDC,PolyGame,68.44,1448.48,MATIC,147589269.44244063,FARM,https://polycuban.finance,2021-06-28,https://polycuban.finance,MATIC,C
13698,USDC,PolyZeus,6447.39,44292.85,MATIC,8.999602080184306e+127,FARM,https://polyzeus.finance,2021-06-28,https://polyzeus.finance,MATIC,D
13699,USDC,QUICK,8629368.06,49.06,MATIC,63.275796010673524,FARM,https://quickswap.exchange/#/quick,2021-06-28,https://quickswap.exchange/#/quick,MATIC,B
13700,USDC,QUICK,8719299.73,0,MATIC,0.0,FARM,https://polylion.exchange,2021-06-28,https://polylion.exchange,MATIC,C
13701,USDC,QUICK,8718486.09,0,MATIC,0.0,FARM,https://polycrab.finance,2021-06-28,https://polycrab.finance,MATIC,D
13702,USDC,QUICK,8718486.09,7.99,MATIC,8.316927317249068,FARM,https://polybear.exchange,2021-06-28,https://polybear.exchange,MATIC,F
13703,USDC,QUICK,8710615.00,305.94,MATIC,2004.4713333757659,FARM,https://www.smellycat.finance,2021-06-28,https://www.smellycat.finance,MATIC,C
13704,USDC,QUICK,8709168.06,12.31,MATIC,13.097404290042913,FARM,https://avengers.exchange,2021-06-28,https://avengers.exchange,MATIC,D
13705,USDC,QUICK,8673495.73,670.98,MATIC,77091.34121967001,FARM,https://farmhero.io,2021-06-28,https://farmhero.io,MATIC,C
13706,USDC,RAY,29643891.903241605,1.78,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13707,USDC,RDT,13069.67,13172.71,MATIC,7.01651349870223e+50,FARM,https://rediant.finance,2021-06-28,https://rediant.finance,MATIC,C
13708,USDC,RDT,14846.55,3269130.80,FANTOM,,FARM,https://rediant.finance,2021-06-28,https://rediant.finance,FANTOM,C
13709,USDC,REN,227.5124052,0.051060839999999996,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13710,USDC,ROPE,1.0898648036,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13711,USDC,ROUTE (PoS),890037.94,548.47,MATIC,23034.26825164856,FARM,https://exchange.dfyn.network,2021-06-28,https://exchange.dfyn.network,MATIC,B
13712,USDC,RUBY,17992.92,0.00,MATIC,0.0,FARM,https://www.polyruby.finance,2021-06-28,https://www.polyruby.finance,MATIC,D
13713,USDC,Rocket,171.53,1597.11,MATIC,614746462.7936863,FARM,https://www.rocketfarming.finance,2021-06-28,https://www.rocketfarming.finance,MATIC,D
13714,USDC,SAIL,151.775222,52.39,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13715,USDC,SAK3,196529.0,113.51,ETH,,FARM,https://app.sushi.com/farms/,2021-06-28,https://app.sushi.com/farms/,ETH,A
13716,USDC,SAKE,1415.1237103,0.42707400000000006,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13717,USDC,SALT,4557.9440303,0.5933613600000001,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13718,USDC,SAMO,30494.936182,5.44,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13719,USDC,SBFC,139.895214,5.7,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13720,USDC,SDOGE,2761.037585,2.13,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13721,USDC,SDS,223171.56,0.00,MATIC,0.0,FARM,https://polydex.fi,2021-06-28,https://polydex.fi,MATIC,D
13722,USDC,SHADOW,76.63,0,FANTOM,0.0,FARM,https://shadowswap.app,2021-06-28,https://shadowswap.app,FANTOM,F
13723,USDC,SHBL,274.163191,112.84,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13724,USDC,SKEM,13.566451,0.0,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13725,USDC,SLIM,16.658468,15.34,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13726,USDC,SLOWPOKE,122.30,734.64,MATIC,144050.98131947976,FARM,https://slowpoke.space,2021-06-28,https://slowpoke.space,MATIC,F
13727,USDC,SN0W,19372.53,1582.03,MATIC,532031739.9967935,FARM,https://polysnow.farm,2021-06-28,https://polysnow.farm,MATIC,C
13728,USDC,SNX,395452.02,159.85,MATIC,392.83779073011056,FARM,https://polycrystal.finance,2021-06-28,https://polycrystal.finance,MATIC,C
13729,USDC,SOL,9656552.712550012,18.67,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13730,USDC,SOLAPE,11869.830509,15.99,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13731,USDC,SOLVE,600.5270923,0.36936144,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13732,USDC,SON,704.16,320.89,FANTOM,2340.7161616906096,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
13733,USDC,SPACE,170.87,991.18,MATIC,1766871.3023307733,FARM,https://polygon.space-defi.com/,2021-06-28,https://polygon.space-defi.com/,MATIC,C
13734,USDC,SPR,22.50,3160.25,MATIC,1454932349499928.2,FARM,https://polyvolve.finance,2021-06-28,https://polyvolve.finance,MATIC,D
13735,USDC,SRM,3120089.6292737955,10.98,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13736,USDC,STACK,90390.64,135.76,MATIC,287.70768442064673,FARM,https://stacker.vc,2021-06-28,https://stacker.vc,MATIC,D
13737,USDC,STEP,31623591.223468713,2.25,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13738,USDC,STONK,318.92,286.91,MATIC,1642.4589476899382,FARM,https://gameswap.netlify.app/,2021-06-28,https://gameswap.netlify.app/,MATIC,D
13739,USDC,STONKX,206.32,774.19,MATIC,212274.71840307998,FARM,https://stonk.farm/,2021-06-28,https://stonk.farm/,MATIC,D
13740,USDC,STONKZ,21925.94,3909.59,MATIC,1.3487347830303324e+18,FARM,https://stonkz.farm/,2021-06-28,https://stonkz.farm/,MATIC,D
13741,USDC,SUSHI,840.29,177.15,MATIC,485.4525420444847,FARM,https://polywolf.finance,2021-06-28,https://polywolf.finance,MATIC,F
13742,USDC,SUSHI,87484.1048372717,11.9,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13743,USDC,SUSHI,143.6389035,0.01402344,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13744,USDC,SWAN,0.88,6254.63,MATIC,1.1801985991722965e+27,FARM,https://www.polyswan.finance,2021-06-28,https://www.polyswan.finance,MATIC,D
13745,USDC,Shark,1647.25,354.09,MATIC,3291.423956408467,FARM,https://www.polyshark.finance,2021-06-28,https://www.polyshark.finance,MATIC,F
13746,USDC,Shield,13.56,2044.29,MATIC,43503360031.65451,FARM,https://avengers.exchange,2021-06-28,https://avengers.exchange,MATIC,D
13747,USDC,Snake,10.49,334.85,MATIC,2702.8834203971874,FARM,https://www.polysnake.finance,2021-06-28,https://www.polysnake.finance,MATIC,F
13748,USDC,Stonky,67.40,1913.26,MATIC,12552492909.543957,FARM,https://stonky.farm/,2021-06-28,https://stonky.farm/,MATIC,D
13749,USDC,TACO,3455.36,587.62,BSC,33915.47375056768,FARM,hhttps://taco.finance/,2021-06-28,hhttps://taco.finance/,BSC,D
13750,USDC,TEL,151.44512669999997,0.06309552,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13751,USDC,TITAN,9773.35,202.29,MATIC,651.8111500242784,FARM,https://farms.goldenbull.finance,2021-06-28,https://farms.goldenbull.finance,MATIC,C
13752,USDC,TITAN,102991.50,259.04,MATIC,1221.3661329045492,FARM,https://app.firebird.finance,2021-06-28,https://app.firebird.finance,MATIC,C
13753,USDC,TOMAHAWK,426.77,2857.71,BSC,88917916552930.97,FARM,https://tomahawk.farm/,2021-06-28,https://tomahawk.farm/,BSC,D
13754,USDC,TOMO,68956.4936121008,7.84,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13755,USDC,TREAT,496.29,2134.38,MATIC,101998826549.60587,FARM,https://polywoof.finance,2021-06-28,https://polywoof.finance,MATIC,D
13756,USDC,TSD,1912.5938404,0.26121324,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13757,USDC,TULIP,1844332.009752885,1.58,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
13758,USDC,TUSD,12.79,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-28,https://gocerberus.finance,BSC,C
13759,USDC,TUSD,2585.6779705999998,0.10444308000000001,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13760,USDC,UNI,1483858.16,154.61,MATIC,367.7831569687119,FARM,https://exchange.dfyn.network,2021-06-28,https://exchange.dfyn.network,MATIC,B
13761,USDC,UNI,0.0,--,ETH,,FARM,https://app.compli.fi,2021-06-28,https://app.compli.fi,ETH,C
13762,USDC,UNI,10889.58,9841.67,ETH,,FARM,https://app.compli.fi,2021-06-28,https://app.compli.fi,ETH,C
13763,USDC,UNI,5616.7,19080.9,ETH,,FARM,https://app.compli.fi,2021-06-28,https://app.compli.fi,ETH,C
13764,USDC,UNI,39126.649292099995,7.5172840800000005,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
13765,USDC,URANIUM,37.3794912,0.40285776,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
13766,USDC,USDT,28034.85,14.10,MATIC,15.139329830223991,FARM,https://swap.cometh.io/#/stake,2021-06-28,https://swap.cometh.io/#/stake,MATIC,C
13767,USDC,USDT,80301978.38,4.54,MATIC,4.644340034675576,FARM,https://app.sushi.com,2021-06-28,https://app.sushi.com,MATIC,A
13768,USDC,USDT,45923805.67,40.62,MATIC,50.076374564564176,FARM,https://exchange.dfyn.network,2021-06-28,https://exchange.dfyn.network,MATIC,B
13769,USDC,USDT,1679.81,370.78,MATIC,3900.858268926817,FARM,https://polywolf.finance,2021-06-28,https://polywolf.finance,MATIC,F
